date,sales_revenue,sales_cogs,year,quarter,month,month_name,year_month,weekday,day_of_week,sales_margin,sales_margin_pct,order_count,cancelled_orders,returned_orders,item_net_revenue,item_margin,avg_order_value,promo_order_share,cod_order_share,avg_fulfillment_days,cancel_rate,return_order_rate,sessions,unique_visitors,page_views,weighted_bounce_rate,weighted_avg_session_duration_sec,sales_revenue_rolling_7d,sales_margin_rolling_7d,sales_revenue_rolling_30d,sales_margin_rolling_30d,sales_revenue_rolling_90d,sales_margin_rolling_90d,orders_per_session,revenue_per_session,page_views_per_session
2021-07-21,3336465.66,2928248.05,2021,3,7,July,2021-07,Wednesday,3,408217.61000000034,0.1223503106577756,99,7,3,3336465.66,408217.61218864366,33701.67333333333,0.25252525252525254,0.1717171717171717,5.988505747126437,0.0707070707070707,0.030303030303030304,33646.0,23848.0,179592.0,0.00372,144.2,3037666.6842857143,120522.87714285716,3282067.091,155009.81633333335,4150114.6414444447,631163.3946666667,0.002942400285323664,99.16381323188493,5.337692444867146
2021-07-22,4388007.92,3796262.13,2021,3,7,July,2021-07,Thursday,4,591745.79,0.1348552237799972,131,8,4,4388007.92,591745.7896963046,33496.243664122136,0.20610687022900764,0.1297709923664122,6.205128205128205,0.061068702290076333,0.030534351145038167,32412.0,25523.0,158492.0,0.00341,131.8,3146198.8357142857,206668.5628571429,3301183.1613333332,150005.693,4171051.3693333333,631772.2744444445,0.004041712945822535,135.3822016537085,4.8899173145748485
2021-07-23,4385215.41,3753800.99,2021,3,7,July,2021-07,Friday,5,631414.4199999999,0.14398709321328412,109,12,3,4385215.41,631414.4219735092,40231.33403669725,0.0,0.10091743119266056,6.252747252747253,0.11009174311926606,0.027522935779816515,32445.0,26329.0,134930.0,0.00425,202.6,3377156.1885714284,298582.3814285715,3276362.533666667,142004.55099999998,4175706.4192222226,630270.525888889,0.0033595315148713207,135.15843458159964,4.158730158730159
2021-07-24,2294305.45,1930929.33,2021,3,7,July,2021-07,Saturday,6,363376.1200000001,0.15838175339730814,79,11,8,2294305.45,363376.1211157078,29041.841139240507,0.0,0.11392405063291139,6.133333333333334,0.13924050632911392,0.10126582278481013,31592.0,25814.0,118083.0,0.00556,300.8,3354468.075714286,342895.50285714294,3185663.2733333334,136671.79366666666,4150687.6987777776,624131.4545555556,0.0025006330716637122,72.62298841478857,3.7377500633071663
2021-07-25,2549303.61,2173412.06,2021,3,7,July,2021-07,Sunday,7,375891.5499999998,0.14744871835803028,68,5,3,2549303.61,375891.5480058415,37489.758970588235,0.0,0.1323529411764706,5.875,0.07352941176470588,0.04411764705882353,35455.0,26715.0,120481.0,0.00497,179.7,3314693.81,411273.5642857143,3162112.1883333335,134241.4113333333,4126590.215444444,618273.7947777777,0.001917924129177831,71.90251332675221,3.3981384854040333
2021-07-26,3676952.36,2918564.14,2021,3,7,July,2021-07,Monday,1,758388.2199999997,0.2062545678454207,102,5,9,3676952.36,758388.2235036971,36048.55254901961,0.0,0.17647058823529413,5.913043478260869,0.049019607843137254,0.08823529411764706,33451.0,23825.0,147504.0,0.00354,148.6,3431458.6385714286,496264.97000000003,3177933.2150000003,150984.66366666663,4108516.9875555555,616166.9128888889,0.0030492361962273177,109.92055125407312,4.409554273414845
2021-07-27,3460197.23,2857159.07,2021,3,7,July,2021-07,Tuesday,2,603038.1600000001,0.17427855116802118,86,6,6,3460197.23,603038.1576757758,40234.85151162791,0.0,0.1511627906976744,6.162162162162162,0.06976744186046512,0.06976744186046512,33644.0,23932.0,164830.0,0.00456,191.4,3441492.52,533153.1242857144,3161999.2956666662,167545.7173333333,4084669.9402222224,608745.686888889,0.0025561764356200212,102.84737932469385,4.899239091665676
2021-07-28,4046860.27,3235448.81,2021,3,7,July,2021-07,Wednesday,3,811411.46,0.20050394771846175,112,12,7,4046860.27,811411.459245054,36132.680982142854,0.0,0.16964285714285715,5.793814432989691,0.10714285714285714,0.0625,34683.0,25833.0,113756.0,0.00361,264.4,3542977.464285714,590752.2457142856,3155043.172666667,188816.03566666663,4023684.8871111115,597532.5651111112,0.003229247758267739,116.68137906178819,3.2798777499062943
2021-07-29,5547857.68,4566302.38,2021,3,7,July,2021-07,Thursday,4,981555.2999999998,0.17692510453873067,148,18,5,5547857.68,981555.2969658893,37485.52486486486,0.0,0.17567567567567569,6.032258064516129,0.12162162162162163,0.033783783783783786,32982.0,24449.0,136497.0,0.00446,184.2,3708670.287142857,646439.3185714285,3143066.428333333,221687.58233333332,4007970.535444445,593555.7386666667,0.004487296100903523,168.20864956643015,4.138530107331271
2021-07-30,6548042.77,6322433.77,2021,3,7,July,2021-07,Friday,5,225609.0,0.034454417590800195,217,18,9,6548042.7700000005,225609.0028824293,30175.31230414747,0.2350230414746544,0.15668202764976957,6.183246073298429,0.08294930875576037,0.041474654377880185,36061.0,26735.0,140586.0,0.00362,296.0,4017645.6242857142,588467.1157142856,3191503.9943333333,224376.8593333333,4007890.7718888894,581848.999,0.006017581320540196,181.5823956629045,3.8985607720251796
2021-07-31,5256382.47,5446793.9,2021,3,7,July,2021-07,Saturday,6,-190411.43000000063,-0.03622480500358275,195,15,16,5256382.47,-190411.43165317248,26955.807538461537,0.3333333333333333,0.11794871794871795,6.191616766467066,0.07692307692307693,0.08205128205128205,29917.0,22395.0,154337.0,0.00531,314.0,4440799.484285714,509354.6085714284,3200854.505,219662.83133333328,4007389.520777778,569529.0043333333,0.006518033225256543,175.6988491493131,5.15883945582779
2021-08-01,3652376.75,4109973.08,2021,3,8,August,2021-08,Sunday,7,-457596.3300000001,-0.12528727492310318,149,7,12,3652376.75,-457596.3342404274,24512.595637583894,0.44966442953020136,0.14093959731543623,6.350746268656716,0.04697986577181208,0.08053691275167785,37105.0,27725.0,195190.0,0.0039,187.9,4598381.361428571,390284.9114285713,3176002.074,202026.5666666666,4005991.0066666664,556373.7056666666,0.0040156313165341595,98.43354669182051,5.26047702465975
2021-08-02,4399616.65,4886236.3,2021,3,8,August,2021-08,Monday,1,-486619.64999999944,-0.11060501146162345,159,14,8,4399616.65,-486619.64510018664,27670.544968553462,0.48427672955974843,0.1509433962264151,6.149253731343284,0.0880503144654088,0.050314465408805034,42139.0,33273.0,143292.0,0.00425,264.2,4701619.117142857,212426.64428571425,3218238.8496666667,184760.24466666664,4033429.7031111117,547361.409,0.0037732267021049386,104.40723913714137,3.400460381119628
2021-08-03,2422462.49,3359505.36,2021,3,8,August,2021-08,Tuesday,2,-937042.8699999996,-0.38681419170292275,121,11,5,2422462.49,-937042.8682566283,20020.351157024794,0.71900826446281,0.1487603305785124,5.784313725490196,0.09090909090909091,0.04132231404958678,34871.0,28444.0,134855.0,0.00349,174.5,4553371.297142857,-7584.931428571431,3274634.2276666667,150749.20533333332,4032659.822333334,531407.2536666667,0.0034699320352155087,69.46925783602421,3.8672535918098134
2021-08-04,1157658.1,1697391.73,2021,3,8,August,2021-08,Wednesday,3,-539733.6299999999,-0.4662288718923142,65,3,3,1157658.1,-539733.6338960996,17810.124615384615,0.6307692307692307,0.18461538461538463,6.180327868852459,0.046153846153846156,0.046153846153846156,42489.0,31819.0,211792.0,0.0037100000000000006,183.6,4140628.13,-200605.65857142856,3250595.569333333,134378.46,4011185.3014444443,518432.9191111112,0.001529807714937984,27.24606604062228,4.9846313163407
2021-08-05,1482037.52,2026425.65,2021,3,8,August,2021-08,Thursday,4,-544388.1299999999,-0.36732412145679005,76,7,6,1482037.52,-544388.1302952068,19500.493684210527,0.7105263157894737,0.06578947368421052,6.09375,0.09210526315789473,0.07894736842105263,37593.0,29342.0,166972.0,0.00505,278.1,3559796.6785714286,-418597.5771428571,3246123.0146666667,116589.99099999998,3993213.054444445,506645.9202222222,0.0020216529673077435,39.42323092065012,4.441571569175112
2021-08-06,1591502.8,2374360.64,2021,3,8,August,2021-08,Friday,5,-782857.8400000001,-0.4918984999586555,81,5,8,1591502.8,-782857.8368933061,19648.182716049385,0.6790123456790124,0.1728395061728395,6.169014084507042,0.06172839506172839,0.09876543209876543,41901.0,33170.0,150778.0,0.00563,245.9,2851719.54,-562664.2685714286,3241122.788,89614.17399999998,3983695.215444444,493241.64111111115,0.00193312808763514,37.982453879382355,3.598434404906804
2021-08-07,1632328.25,2336736.46,2021,3,8,August,2021-08,Saturday,6,-704408.21,-0.43153588134004295,70,8,2,1632328.25,-704408.2120377107,23318.975,0.6571428571428571,0.07142857142857142,5.859649122807017,0.11428571428571428,0.02857142857142857,36018.0,27276.0,115308.0,0.00436,168.8,2333997.5085714287,-636092.3799999999,3210095.417,64632.56833333333,3959590.875222222,478649.9546666667,0.0019434727080903992,45.31979149314232,3.201399300349825
2021-08-08,1411882.22,1918090.72,2021,3,8,August,2021-08,Sunday,7,-506208.5,-0.35853451005282866,68,7,3,1411882.22,-506208.4968146134,20762.97382352941,0.6470588235294118,0.10294117647058823,6.15,0.10294117647058823,0.04411764705882353,39567.0,31128.0,138739.0,0.0041,211.9,2013926.8614285716,-643036.9757142856,3167631.062,48453.552999999985,3935876.047555556,464819.33522222226,0.0017186038870776151,35.68332752040842,3.5064321277832535
2021-08-09,1376421.76,2167285.81,2021,3,8,August,2021-08,Monday,1,-790864.05,-0.5745797349207847,64,8,4,1376421.76,-790864.0525480951,21506.59,0.796875,0.1875,6.245283018867925,0.125,0.0625,39113.0,27660.0,163795.0,0.00488,116.1,1582041.877142857,-686500.4614285714,3129374.827333333,19556.73833333333,3914246.529777778,449688.18077777774,0.0016362846112545702,35.190902257561426,4.187738092194411
2021-08-10,1581357.61,2246981.07,2021,3,8,August,2021-08,Tuesday,2,-665623.4599999997,-0.42091899756943635,84,4,1,1581357.6099999999,-665623.4570937902,18825.685833333333,0.6666666666666666,0.21428571428571427,6.197368421052632,0.047619047619047616,0.011904761904761904,39302.0,29245.0,155199.0,0.0052,265.9,1461884.0371428572,-647726.2599999999,3095662.986,-3929.031999999991,3878674.4845555555,431903.3237777778,0.0021372958119179686,40.236059488066765,3.9488830084982953
2021-08-11,1740229.21,2604985.61,2021,3,8,August,2021-08,Wednesday,3,-864756.3999999999,-0.49692097743836855,86,7,6,1740229.21,-864756.3987173823,20235.223372093023,0.7441860465116279,0.19767441860465115,6.166666666666667,0.08139534883720931,0.06976744186046512,30995.0,24667.0,159578.0,0.00536,156.9,1545108.4814285713,-694158.0842857143,3049541.509666667,-33257.36199999999,3835044.5446666665,411660.357,0.0027746410711405067,56.1454818519116,5.1485078238425555
2021-08-12,2480973.68,3548924.53,2021,3,8,August,2021-08,Thursday,4,-1067950.8499999996,-0.43045634002856475,117,11,10,2480973.68,-1067950.851329326,21204.90324786325,0.6666666666666666,0.2222222222222222,6.23,0.09401709401709402,0.08547008547008547,38269.0,29771.0,208637.0,0.00442,210.7,1687813.6471428573,-768952.7585714285,3043882.418,-72244.71866666665,3804276.4287777776,388779.5042222222,0.003057304868170059,64.82985392876742,5.451853981029031
2021-08-13,2199306.57,3444159.74,2021,3,8,August,2021-08,Friday,5,-1244853.1700000004,-0.5660207571698386,99,5,4,2199306.57,-1244853.1683099198,22215.217878787877,0.8383838383838383,0.12121212121212122,5.930232558139535,0.050505050505050504,0.04040404040404041,37306.0,29688.0,123156.0,0.00537,316.2,1774642.757142857,-834952.0914285714,3018164.852333334,-119907.47866666665,3785844.715555555,367042.5341111111,0.00265372862274165,58.95315954538144,3.301238406690613
2021-08-14,1494099.71,1993428.41,2021,3,8,August,2021-08,Saturday,6,-499328.69999999995,-0.334200386130856,82,9,6,1494099.71,-499328.69567739073,18220.728170731705,0.6585365853658537,0.10975609756097561,6.154929577464789,0.10975609756097561,0.07317073170731707,37592.0,29767.0,175016.0,0.00491,177.1,1754895.822857143,-805655.0185714286,2947025.414,-136175.96833333332,3758208.500555555,352807.17055555555,0.0021813151734411578,39.74515082996382,4.655671419450947
2021-08-15,1862118.62,2645589.05,2021,3,8,August,2021-08,Sunday,7,-783470.4299999997,-0.4207414187179975,82,15,0,1862118.62,-783470.4255394505,22708.763658536587,0.7073170731707317,0.23170731707317074,5.984375,0.18292682926829268,0.0,39171.0,29071.0,146883.0,0.00444,256.6,1819215.3085714285,-845263.8657142856,2916812.236666667,-161892.23899999997,3726845.2996666664,334565.29322222224,0.0020933854126777463,47.53819458272702,3.7497893850042123
2021-08-16,2220064.67,3319453.91,2021,3,8,August,2021-08,Monday,1,-1099389.2400000002,-0.49520595271668383,91,8,10,2220064.67,-1099389.242752832,24396.315054945055,0.7362637362637363,0.17582417582417584,5.766233766233766,0.08791208791208792,0.10989010989010989,42739.0,32073.0,186199.0,0.00569,263.5,1939735.7242857143,-889338.8928571428,2909043.651,-200311.356,3712078.1036666664,315019.04322222224,0.0021292028358174033,51.94470319848382,4.356653173916095
2021-08-17,2263302.37,3320429.89,2021,3,8,August,2021-08,Tuesday,2,-1057127.52,-0.46707304070909444,97,13,6,2263302.37,-1057127.5214648081,23333.014123711342,0.7216494845360825,0.14432989690721648,6.28,0.13402061855670103,0.061855670103092786,35832.0,25317.0,135797.0,0.00361,205.1,2037156.4042857143,-945268.0442857144,2890229.614333333,-232123.77733333327,3683947.7013333333,292665.4928888889,0.002707077472650145,63.16427690332664,3.789824737664657
2021-08-18,1875383.97,2630473.94,2021,3,8,August,2021-08,Wednesday,3,-755089.97,-0.40263219803462436,84,12,2,1875383.97,-755089.9683426329,22325.999642857143,0.6785714285714286,0.14285714285714285,6.537313432835821,0.14285714285714285,0.023809523809523808,33929.0,26293.0,149882.0,0.00376,162.6,2056464.2271428572,-929601.4114285714,2857422.461333333,-262741.72233333334,3648587.5482222224,273507.7563333333,0.0024757582009490406,55.273776710188926,4.417518936602906
2021-08-19,2535597.13,3644326.12,2021,3,8,August,2021-08,Thursday,4,-1108728.9900000002,-0.4372654381415869,128,13,5,2535597.13,-1108728.9927186659,19809.352578125,0.6953125,0.1171875,5.8807339449541285,0.1015625,0.0390625,34659.0,26539.0,156110.0,0.00488,240.4,2064267.5771428572,-935426.8600000001,2828943.697,-311193.39133333333,3616377.0316666667,248261.75800000003,0.0036931244409821404,73.15840416630601,4.504169191263452
2021-08-20,2553183.49,3860236.79,2021,3,8,August,2021-08,Friday,5,-1307053.2999999998,-0.5119308130885648,120,13,8,2553183.49,-1307053.3040684054,21276.529083333335,0.7083333333333334,0.175,5.912621359223301,0.10833333333333334,0.06666666666666667,36779.0,28824.0,123466.0,0.0036699999999999997,297.9,2114821.422857143,-944312.5928571429,2802834.291333333,-368369.08833333326,3596850.8551111114,225029.87088888887,0.0032627314500122354,69.41960058729167,3.3569700100600888
2021-08-21,1453356.23,2098001.94,2021,3,8,August,2021-08,Saturday,6,-644645.71,-0.44355657387590375,81,7,8,1453356.23,-644645.7059000727,17942.66950617284,0.6172839506172839,0.14814814814814814,6.138888888888889,0.08641975308641975,0.09876543209876543,35239.0,27158.0,150437.0,0.00374,288.1,2109000.9257142856,-965072.1657142857,2705012.5683333334,-409582.13833333337,3570261.5627777777,209428.25577777778,0.002298589630806777,41.24283407588184,4.269048497403445
2021-08-22,1640268.07,2295711.5,2021,3,8,August,2021-08,Sunday,7,-655443.4299999999,-0.399595311271285,92,9,4,1640268.07,-655443.4331913237,17829.000760869567,0.6304347826086957,0.11956521739130435,6.012195121951219,0.09782608695652174,0.043478260869565216,33822.0,26677.0,184931.0,0.00439,157.1,2077307.9900000002,-946782.5942857143,2613514.3236666666,-452477.4,3544180.393777778,193141.98655555554,0.0027201229968659454,48.49707498078174,5.467772455798001
2021-08-23,1883869.71,2626041.33,2021,3,8,August,2021-08,Monday,1,-742171.6200000001,-0.3939612256943184,96,7,9,1883869.71,-742171.6242333635,19623.6428125,0.6458333333333334,0.14583333333333334,6.095238095238095,0.07291666666666667,0.09375,41170.0,32849.0,199026.0,0.00455,236.8,2029280.1385714286,-895751.5057142858,2599833.132333333,-489328.99133333325,3522640.5074444446,177341.13155555556,0.0023317949963565705,45.75831212047608,4.834248239008987
2021-08-24,1836322.27,2808012.6,2021,3,8,August,2021-08,Tuesday,2,-971690.3300000001,-0.5291502182784071,92,8,7,1836322.27,-971690.3340393584,19960.024673913045,0.6956521739130435,0.16304347826086957,5.621951219512195,0.08695652173913043,0.07608695652173914,33874.0,25023.0,154508.0,0.00417,263.4,1968282.9814285713,-883546.1928571428,2576067.0876666666,-534248.3873333334,3488427.941888889,157005.459,0.002715947334238649,54.21037580445179,4.561256420853752
2021-08-25,1939866.54,2821994.79,2021,3,8,August,2021-08,Wednesday,3,-882128.25,-0.454736566568131,110,9,8,1939866.54,-882128.2466876985,17635.150363636363,0.7090909090909091,0.12727272727272726,6.3232323232323235,0.08181818181818182,0.07272727272727272,42700.0,33671.0,212858.0,0.0033500000000000005,130.8,1977494.7771428574,-901694.5185714286,2518164.2269999995,-588932.2696666666,3428643.013777778,133069.25466666667,0.002576112412177986,45.43012974238876,4.9849648711943795
2021-08-26,1886569.08,2959216.09,2021,3,8,August,2021-08,Thursday,4,-1072647.0099999998,-0.5685702269646017,95,8,7,1886569.08,-1072647.0135279805,19858.621894736843,0.7473684210526316,0.15789473684210525,5.829268292682927,0.08421052631578947,0.07368421052631578,44382.0,33320.0,172425.0,0.0035799999999999994,212.0,1884776.4842857143,-896539.95,2465709.955333334,-644788.4419999999,3372649.811666667,105991.29177777779,0.002140507412915146,42.50752737596323,3.8850209544409897
2021-08-27,1662732.77,2371412.62,2021,3,8,August,2021-08,Friday,5,-708679.8500000001,-0.42621391890892973,93,6,8,1662732.77,-708679.8503371417,17878.84698924731,0.6774193548387096,0.13978494623655913,6.226190476190476,0.06451612903225806,0.08602150537634409,31425.0,25653.0,154963.0,0.00448,279.5,1757569.2385714285,-811058.0285714285,2386239.0386666665,-695458.1523333334,3339669.692222222,88740.93555555555,0.0029594272076372313,52.911146221161495,4.931201272871918
2021-08-28,1664938.51,2453257.65,2021,3,8,August,2021-08,Saturday,6,-788319.1399999999,-0.4734824350960564,75,9,4,1664938.51,-788319.1385093806,22199.180133333335,0.6533333333333333,0.21333333333333335,6.031746031746032,0.12,0.05333333333333334,40471.0,32901.0,163592.0,0.00478,301.7,1787795.2785714285,-831582.8042857143,2256808.399666667,-754453.9670000001,3259414.1689999998,62058.553000000014,0.0018531788194015469,41.13905043117294,4.042203058980505
2021-08-29,4443078.33,6342118.62,2021,3,8,August,2021-08,Sunday,7,-1899040.29,-0.4274154423921669,216,20,10,4443078.33,-1899040.2860438225,20569.807083333333,0.6296296296296297,0.16666666666666666,6.048128342245989,0.09259259259259259,0.046296296296296294,38145.0,28063.0,192572.0,0.00445,157.5,2188196.7442857143,-1009239.4985714286,2186642.9183333335,-825275.61,3219933.151555556,23957.633111111125,0.005662603224537948,116.47865591820684,5.048420500720933
2021-08-30,3996164.3,5499176.03,2021,3,8,August,2021-08,Monday,1,-1503011.7300000004,-0.37611359723122506,183,10,10,3996164.3,-1503011.7283880757,21836.96338797814,0.6721311475409836,0.15300546448087432,5.904191616766467,0.0546448087431694,0.0546448087431694,41162.0,33329.0,194304.0,0.00332,284.6,2489953.1142857145,-1117930.942857143,2144635.646,-869028.9533333333,3181229.1877777777,-7606.4952222222155,0.004445848112336621,97.08382245760653,4.720470336718332
2021-08-31,3940957.44,5240978.22,2021,3,8,August,2021-08,Tuesday,2,-1300020.7799999998,-0.3298743515484399,169,13,9,3940957.44,-1300020.77590057,23319.274792899407,0.7100591715976331,0.15976331360946747,5.993006993006993,0.07692307692307693,0.05325443786982249,41421.0,33047.0,200812.0,0.00341,221.0,2790615.2814285713,-1164835.2928571429,2154255.0023333333,-897109.7683333333,3147675.4014444444,-37481.35044444444,0.004080056010236354,95.14394727312232,4.848072233891021
2021-09-01,3579634.39,4583108.31,2021,3,9,September,2021-09,Wednesday,3,-1003473.9199999995,-0.28032860640832075,162,16,5,3579634.39,-1003473.9210918667,22096.508580246915,0.7160493827160493,0.12962962962962962,6.057971014492754,0.09876543209876543,0.030864197530864196,27326.0,19208.0,99898.0,0.0054,279.6,3024867.8314285716,-1182170.3885714286,2126922.2603333336,-914338.2440000001,3116695.7943333336,-62276.968555555555,0.005928419819951694,130.9973794188685,3.655785698602064
2021-09-02,3917618.96,4722341.9,2021,3,9,September,2021-09,Thursday,4,-804722.9400000004,-0.20541123274531028,160,15,12,3917618.96,-804722.9383130695,24485.1185,0.725,0.1625,6.070921985815603,0.09375,0.075,28236.0,21778.0,94116.0,0.0045,254.80000000000004,3315017.814285714,-1143895.5214285715,2176760.8093333333,-909927.5796666667,3132179.2032222226,-75956.58733333333,0.005666525003541578,138.74553619492846,3.3331916702082447
2021-09-03,1070973.42,1003268.02,2021,3,9,September,2021-09,Friday,5,67705.3999999999,0.06321856241773013,36,4,1,1070973.42,67705.39801646606,29749.261666666665,1.0,0.1111111111111111,5.65625,0.1111111111111111,0.027777777777777776,26551.0,19907.0,108115.0,0.00405,176.69999999999996,3230480.7642857144,-1032983.3428571429,2173871.32,-889679.612,3112025.9633333334,-82123.35399999999,0.001355881134420549,40.336462656773755,4.071974690218824
2021-09-04,1839742.83,1710231.68,2021,3,9,September,2021-09,Saturday,6,129511.15000000014,0.07039633360060446,48,5,3,1839742.83,129511.15086628107,38327.975625,1.0,0.14583333333333334,6.095238095238095,0.10416666666666667,0.0625,24298.0,18434.0,117729.0,0.00518,192.4,3255452.8099999996,-901864.7299999999,2185794.8303333335,-867216.3026666666,3090290.141,-88588.95166666665,0.001975471232200181,75.71581323565727,4.845213597826982
2021-09-05,1682890.37,1626164.36,2021,3,9,September,2021-09,Sunday,7,56726.01000000001,0.03370748981111586,45,5,1,1682890.3699999999,56726.00817855547,37397.563777777774,1.0,0.1111111111111111,6.205128205128205,0.1111111111111111,0.022222222222222223,28062.0,21856.0,117356.0,0.00381,238.5,2861140.2442857143,-622469.5442857143,2188841.0826666667,-839230.1743333333,3067239.1674444443,-94855.14833333333,0.001603592046183451,59.97043582068278,4.182025514931223
2021-09-06,2097434.58,1931198.13,2021,3,9,September,2021-09,Monday,1,166236.4500000002,0.07925703694653503,68,8,6,2097434.58,166236.44912384456,30844.62617647059,1.0,0.16176470588235295,5.818181818181818,0.11764705882352941,0.08823529411764706,28771.0,21226.0,117131.0,0.00431,158.1,2589893.141428571,-384005.51857142843,2204344.627,-810208.6856666667,3046672.3036666666,-101573.90711111111,0.00236349101525842,72.9009968370929,4.071148031003441
2021-09-07,2244132.38,1986738.71,2021,3,9,September,2021-09,Tuesday,2,257393.66999999993,0.11469629523370628,69,4,1,2244132.38,257393.66928341083,32523.65768115942,1.0,0.18840579710144928,6.11864406779661,0.057971014492753624,0.014492753623188406,23373.0,16735.0,88001.0,0.0044,241.4,2347489.5614285716,-161517.73999999996,2232086.299,-784755.28,3030119.499444444,-106762.628,0.002952124245924785,96.01387840670859,3.7650708081974926
2021-09-08,3716975.63,3437593.72,2021,3,9,September,2021-09,Wednesday,3,279381.9099999997,0.0751637723274499,100,6,4,3716975.63,279381.9122111289,37169.7563,1.0,0.08,5.670454545454546,0.06,0.04,29427.0,23808.0,114276.0,0.00415,272.4,2367109.738571428,21747.378571428493,2310104.7613333333,-749080.4146666668,3027040.311555555,-112248.70711111111,0.0033982397118292726,126.31174193767627,3.8833724130900196
2021-09-09,2187074.96,2082447.03,2021,3,9,September,2021-09,Thursday,4,104627.92999999993,0.04783920620626553,57,11,3,2187074.96,104627.93128258905,38369.73614035088,1.0,0.21052631578947367,6.5813953488372094,0.19298245614035087,0.05263157894736842,25832.0,18779.0,102486.0,0.00325,100.5,2119889.1671428573,151654.6457142857,2330295.3396666665,-723405.3683333334,3015546.5743333334,-117743.19511111111,0.0022065655001548465,84.66533601734282,3.9674047692784145
2021-09-10,1980857.12,1821707.08,2021,3,9,September,2021-09,Friday,5,159150.04000000004,0.08034402804377937,64,10,1,1980857.1199999999,159150.04284011124,30950.892499999998,1.0,0.140625,5.714285714285714,0.15625,0.015625,24570.0,18030.0,128972.0,0.00556,272.2,2249872.552857143,164718.16571428571,2338316.27,-689275.1536666666,2997351.263777778,-123735.15677777777,0.002604802604802605,80.6209654049654,5.249165649165649
2021-09-11,1547495.48,1455524.4,2021,3,9,September,2021-09,Saturday,6,91971.08000000007,0.0594322123642003,51,2,1,1547495.48,91971.07645789302,30343.04862745098,1.0,0.0392156862745098,5.888888888888889,0.0392156862745098,0.0196078431372549,22915.0,16946.0,78615.0,0.0036900000000000006,108.3,2208122.931428571,159355.29857142855,2307200.33,-650611.0893333333,2977332.642111111,-129057.35066666667,0.00222561640846607,67.53198690813878,3.430722234344316
2021-09-12,2102573.99,1909199.54,2021,3,9,September,2021-09,Sunday,7,193374.4500000002,0.09197034250385651,71,8,7,2102573.9899999998,193374.45366340116,29613.718169014082,1.0,0.14084507042253522,5.482758620689655,0.11267605633802817,0.09859154929577464,24856.0,18243.0,109179.0,0.00375,121.59999999999998,2268077.734285714,178876.5042857143,2303975.910666667,-602670.1686666667,2956161.9984444445,-136332.29333333333,0.0028564531702607015,84.59019914708723,4.392460572899903
2021-09-13,2488502.06,2265837.09,2021,3,9,September,2021-09,Monday,1,222664.9700000002,0.08947751082030457,82,6,4,2488502.06,222664.96501350388,30347.586097560976,1.0,0.13414634146341464,5.958333333333333,0.07317073170731707,0.04878048780487805,26951.0,20849.0,129532.0,0.00398,138.6,2323944.517142857,186937.72142857144,2337122.6556666666,-578603.7129999999,2937565.9885555557,-143143.9908888889,0.0030425587176728134,92.33431264146043,4.806203851434084
2021-09-14,2715006.68,2532491.32,2021,3,9,September,2021-09,Tuesday,2,182515.36000000034,0.06722464491321263,96,10,7,2715006.68,182515.35597007404,28281.319583333334,1.0,0.14583333333333334,6.2682926829268295,0.10416666666666667,0.07291666666666667,26127.0,19448.0,125476.0,0.00452,161.8,2391212.274285714,176240.82000000007,2365552.257666667,-546404.1866666666,2915064.3268888886,-152089.51022222222,0.0036743598576185555,103.91574539748154,4.802541432234853
2021-09-15,3275643.47,3007258.03,2021,3,9,September,2021-09,Wednesday,3,268385.4400000004,0.08193365439737567,96,13,5,3275643.47,268385.4366124,34121.286145833335,1.0,0.11458333333333333,5.6,0.13541666666666666,0.052083333333333336,27170.0,22258.0,90013.0,0.00436,269.5,2328164.822857143,174669.89571428587,2400738.2176666665,-500811.69733333326,2886929.794,-161430.5971111111,0.0035333087964666914,120.56104048582996,3.3129554655870446
2021-09-16,1853200.26,1657780.29,2021,3,9,September,2021-09,Thursday,4,195419.96999999997,0.1054500013938051,65,4,5,1853200.26,195419.97460481737,28510.77323076923,1.0,0.2,5.892857142857143,0.06153846153846154,0.07692307692307693,24544.0,20042.0,109761.0,0.005379999999999999,250.7,2280468.4371428574,187640.18714285732,2387068.1473333333,-459060.11433333333,2859555.7842222224,-168739.04144444442,0.0026483050847457626,75.50522571707953,4.472009452411995
2021-09-17,2031900.2,1889074.28,2021,3,9,September,2021-09,Friday,5,142825.91999999993,0.07029179878027471,68,8,1,2031900.2,142825.91729926353,29880.885294117645,1.0,0.22058823529411764,6.0,0.11764705882352941,0.014705882352941176,27224.0,19381.0,129910.0,0.0047799999999999995,221.8,2287760.305714286,185308.17000000016,2392285.3549999995,-429129.58466666663,2842165.8285555555,-173603.16777777777,0.0024977960622979724,74.63635762562444,4.771892447840141
2021-09-18,1910747.73,1785651.61,2021,3,9,September,2021-09,Saturday,6,125096.11999999988,0.06546972058943641,68,8,4,1910747.73,125096.11994683756,28099.231323529413,1.0,0.08823529411764706,5.95,0.11764705882352941,0.058823529411764705,25797.0,18347.0,105109.0,0.00336,239.0,2339653.4842857146,190040.3185714287,2371457.0416666665,-388002.081,2828798.796444444,-179006.981,0.0026359654223359306,74.06860216304221,4.07446602318099
